pit_duration,lap_number,driver_number,date,session_key,meeting_key
368.5,12,27,2023-09-01T15:47:23.346000,9151,1218
464.2,10,14,2023-09-01T15:48:57.969000,9151,1218
379.4,17,10,2023-09-01T15:50:34.046000,9151,1218
565.5,15,23,2023-09-01T15:56:03.868000,9151,1218
712.7,18,10,2023-09-01T15:56:07.431000,9151,1218
1021.3,18,31,2023-09-01T15:56:09.337000,9151,1218
997.0,19,55,2023-09-01T15:56:10.306000,9151,1218
879.9,19,22,2023-09-01T15:56:11.931000,9151,1218
1122.0,16,1,2023-09-01T15:56:12.681000,9151,1218
898.9,15,27,2023-09-01T15:56:13.681000,9151,1218
828.8,19,16,2023-09-01T15:56:17.790000,9151,1218
885.3,16,63,2023-09-01T15:56:18.884000,9151,1218
1009.3,17,20,2023-09-01T15:56:20.087000,9151,1218
807.1,20,2,2023-09-01T15:56:21.634000,9151,1218
908.7,12,14,2023-09-01T15:56:22.368000,9151,1218
937.5,19,40,2023-09-01T15:56:23.962000,9151,1218
1033.9,17,81,2023-09-01T15:56:25.977000,9151,1218
591.3,16,24,2023-09-01T15:56:27.462000,9151,1218
718.8,15,77,2023-09-01T15:56:28.508000,9151,1218
1054.1,16,4,2023-09-01T15:56:34.211000,9151,1218
1669.0,19,44,2023-09-01T15:56:39.352000,9151,1218
21.8,2,77,2023-09-02T10:31:57.961000,9152,1218
26.5,2,24,2023-09-02T10:32:36.570000,9152,1218
46.1,2,4,2023-09-02T10:32:48.351000,9152,1218
25.2,4,2,2023-09-02T10:35:51.301000,9152,1218
34.5,4,44,2023-09-02T10:37:52.970000,9152,1218
18.8,4,1,2023-09-02T10:41:15.889000,9152,1218
31.5,6,14,2023-09-02T10:42:48.043000,9152,1218
252.3,6,4,2023-09-02T10:43:21.402000,9152,1218
24.4,4,23,2023-09-02T10:45:45.900000,9152,1218
21.0,13,27,2023-09-02T10:48:02.538000,9152,1218
541.2,7,11,2023-09-02T10:49:59.630000,9152,1218
371.5,7,16,2023-09-02T10:50:29.270000,9152,1218
570.4,7,31,2023-09-02T10:50:36.035000,9152,1218
264.8,11,18,2023-09-02T10:50:37.520000,9152,1218
30.2,4,81,2023-09-02T10:50:41.176000,9152,1218
366.0,8,44,2023-09-02T10:51:19.784000,9152,1218
636.1,7,2,2023-09-02T10:51:27.972000,9152,1218
643.4,7,10,2023-09-02T10:51:31.066000,9152,1218
368.8,7,1,2023-09-02T10:52:27.315000,9152,1218
349.8,8,63,2023-09-02T10:52:33.674000,9152,1218
407.1,8,55,2023-09-02T10:53:35.720000,9152,1218
377.8,13,40,2023-09-02T10:54:50.750000,9152,1218
372.8,13,22,2023-09-02T10:54:55.031000,9152,1218
614.7,7,20,2023-09-02T10:55:07.265000,9152,1218
18.8,10,2,2023-09-02T10:56:56.200000,9152,1218
576.1,13,77,2023-09-02T10:57:59.652000,9152,1218
540.9,13,24,2023-09-02T10:58:04.715000,9152,1218
446.6,11,4,2023-09-02T10:58:48.261000,9152,1218
612.7,11,14,2023-09-02T11:01:10.680000,9152,1218
846.6,5,23,2023-09-02T11:01:22.914000,9152,1218
28.7,13,2,2023-09-02T11:02:44.116000,9152,1218
22.9,18,22,2023-09-02T11:03:29.803000,9152,1218
48.5,18,40,2023-09-02T11:03:33.803000,9152,1218
846.1,14,27,2023-09-02T11:03:58.287000,9152,1218
626.6,7,81,2023-09-02T11:06:15.675000,9152,1218
23.2,21,18,2023-09-02T11:07:16.393000,9152,1218
45.9,9,81,2023-09-02T11:10:37.983000,9152,1218
586.1,15,63,2023-09-02T11:12:47.277000,9152,1218
512.7,14,2,2023-09-02T11:12:50.637000,9152,1218
645.9,13,10,2023-09-02T11:12:57.996000,9152,1218
669.6,15,44,2023-09-02T11:13:04.387000,9152,1218
732.2,13,31,2023-09-02T11:13:05.683000,9152,1218
327.0,20,77,2023-09-02T11:15:30.150000,9152,1218
324.3,20,24,2023-09-02T11:15:33.962000,9152,1218
365.8,10,23,2023-09-02T11:15:45.899000,9152,1218
448.7,15,14,2023-09-02T11:15:47.993000,9152,1218
576.4,13,20,2023-09-02T11:15:49.212000,9152,1218
423.4,22,18,2023-09-02T11:15:50.274000,9152,1218
650.5,16,1,2023-09-02T11:16:33.695000,9152,1218
30.5,18,63,2023-09-02T11:18:54.490000,9152,1218
615.6,21,40,2023-09-02T11:19:00.490000,9152,1218
262.9,20,27,2023-09-02T11:19:08.880000,9152,1218
41.0,18,44,2023-09-02T11:19:36.598000,9152,1218
776.8,17,55,2023-09-02T11:20:01.489000,9152,1218
707.2,21,22,2023-09-02T11:20:08.442000,9152,1218
988.0,16,16,2023-09-02T11:20:12.551000,9152,1218
27.6,17,10,2023-09-02T11:20:16.770000,9152,1218
20.6,24,24,2023-09-02T11:22:23.517000,9152,1218
18.8,19,1,2023-09-02T11:22:43.158000,9152,1218
27.7,18,16,2023-09-02T11:24:19.078000,9152,1218
34.3,24,40,2023-09-02T11:24:37.765000,9152,1218
27.4,23,27,2023-09-02T11:24:51.780000,9152,1218
18.8,24,22,2023-09-02T11:25:51.920000,9152,1218
30.1,20,55,2023-09-02T11:26:24.732000,9152,1218
19.9,19,20,2023-09-02T11:27:18.137000,9152,1218
101.4,21,1,2023-09-02T11:28:14.464000,9152,1218
23.2,23,63,2023-09-02T11:28:38.276000,9152,1218
194.9,16,23,2023-09-02T11:28:40.214000,9152,1218
819.1,22,4,2023-09-02T11:28:53.917000,9152,1218
416.2,18,31,2023-09-02T11:28:57.010000,9152,1218
223.5,20,10,2023-09-02T11:29:01.823000,9152,1218
269.1,21,2,2023-09-02T11:29:21.557000,9152,1218
255.3,21,44,2023-09-02T11:29:34.213000,9152,1218
28.0,4,1,2023-09-02T14:06:45.564000,9153,1218
130.4,4,22,2023-09-02T14:07:48.907000,9153,1218
129.2,4,40,2023-09-02T14:07:54.782000,9153,1218
31.1,4,55,2023-09-02T14:09:23.531000,9153,1218
182.6,4,63,2023-09-02T14:09:30.875000,9153,1218
174.7,4,44,2023-09-02T14:09:34.734000,9153,1218
201.7,6,27,2023-09-02T14:12:08.608000,9153,1218
284.7,5,20,2023-09-02T14:12:10.920000,9153,1218
36.2,7,1,2023-09-02T14:12:21.389000,9153,1218
131.6,5,18,2023-09-02T14:12:25.436000,9153,1218
204.0,6,81,2023-09-02T14:12:30.748000,9153,1218
83.7,7,11,2023-09-02T14:12:34.982000,9153,1218
202.7,6,4,2023-09-02T14:12:38.060000,9153,1218
30.0,7,16,2023-09-02T14:14:18.794000,9153,1218
38.8,7,63,2023-09-02T14:15:06.309000,9153,1218
34.3,7,55,2023-09-02T14:15:12.012000,9153,1218
314.4,6,77,2023-09-02T14:15:15.496000,9153,1218
307.6,6,24,2023-09-02T14:15:20.137000,9153,1218
230.0,7,23,2023-09-02T14:15:24.840000,9153,1218
55.8,7,44,2023-09-02T14:15:36.434000,9153,1218
246.4,7,2,2023-09-02T14:15:44.590000,9153,1218
194.7,7,40,2023-09-02T14:15:47.246000,9153,1218
224.8,6,14,2023-09-02T14:15:49.168000,9153,1218
205.3,7,22,2023-09-02T14:15:53.480000,9153,1218
465.4,5,10,2023-09-02T14:16:00.840000,9153,1218
220.5,6,31,2023-09-02T14:16:05.793000,9153,1218
565.3,10,1,2023-09-02T14:26:45.864000,9153,1218
568.5,10,11,2023-09-02T14:26:51.645000,9153,1218
478.0,10,4,2023-09-02T14:26:53.676000,9153,1218
394.1,10,23,2023-09-02T14:26:57.082000,9153,1218
375.8,10,22,2023-09-02T14:26:58.582000,9153,1218
391.4,11,81,2023-09-02T14:26:59.660000,9153,1218
366.3,9,14,2023-09-02T14:27:03.363000,9153,1218
388.2,10,40,2023-09-02T14:27:05.926000,9153,1218
407.3,10,2,2023-09-02T14:27:12.160000,9153,1218
440.2,11,27,2023-09-02T14:27:15.285000,9153,1218
482.7,10,16,2023-09-02T14:27:19.691000,9153,1218
428.3,10,55,2023-09-02T14:27:25.738000,9153,1218
449.1,9,77,2023-09-02T14:27:41.816000,9153,1218
584.4,10,63,2023-09-02T14:29:55.252000,9153,1218
557.8,10,44,2023-09-02T14:29:58.783000,9153,1218
314.4,13,23,2023-09-02T14:37:06.575000,9153,1218
307.3,13,2,2023-09-02T14:37:11.075000,9153,1218
323.5,13,22,2023-09-02T14:37:13.591000,9153,1218
159.6,13,63,2023-09-02T14:37:21.903000,9153,1218
162.4,13,44,2023-09-02T14:37:27.700000,9153,1218
321.2,13,16,2023-09-02T14:37:31.747000,9153,1218
334.9,12,14,2023-09-02T14:37:35.044000,9153,1218
336.8,13,40,2023-09-02T14:37:38.622000,9153,1218
339.8,14,27,2023-09-02T14:37:42.059000,9153,1218
169.4,16,81,2023-09-02T14:37:43.684000,9153,1218
371.6,13,1,2023-09-02T14:37:53.606000,9153,1218
189.2,15,4,2023-09-02T14:37:55.434000,9153,1218
338.4,13,55,2023-09-02T14:37:57.403000,9153,1218
377.5,13,11,2023-09-02T14:38:04.278000,9153,1218
343.8,12,77,2023-09-02T14:38:06.106000,9153,1218
391.5,16,1,2023-09-02T14:49:16.114000,9153,1218
383.4,16,11,2023-09-02T14:49:19.661000,9153,1218
392.7,18,4,2023-09-02T14:49:21.739000,9153,1218
500.9,14,14,2023-09-02T14:49:25.192000,9153,1218
422.4,16,16,2023-09-02T14:49:30.161000,9153,1218
496.6,15,55,2023-09-02T14:49:35.864000,9153,1218
419.8,19,81,2023-09-02T14:49:40.317000,9153,1218
479.7,16,23,2023-09-02T14:49:51.504000,9153,1218
458.2,16,63,2023-09-02T14:49:58.598000,9153,1218
474.2,16,44,2023-09-02T14:50:16.863000,9153,1218
151.4,17,14,2023-09-02T14:56:58.343000,9153,1218
156.3,19,16,2023-09-02T14:57:07.687000,9153,1218
196.2,19,1,2023-09-02T14:57:17.890000,9153,1218
156.9,18,55,2023-09-02T14:57:21.015000,9153,1218
191.0,21,4,2023-09-02T14:57:26.890000,9153,1218
162.3,22,81,2023-09-02T14:57:29.921000,9153,1218
206.8,19,11,2023-09-02T14:57:40.421000,9153,1218
182.2,19,23,2023-09-02T14:57:51.312000,9153,1218
183.4,19,63,2023-09-02T14:57:56.718000,9153,1218
183.4,19,44,2023-09-02T14:58:07.936000,9153,1218
27.3,10,10,2023-09-03T13:38:35.432000,9157,1218
24.3,11,24,2023-09-03T13:39:58.556000,9157,1218
24.6,12,20,2023-09-03T13:41:37.664000,9157,1218
24.2,13,40,2023-09-03T13:42:51.944000,9157,1218
24.7,14,2,2023-09-03T13:44:22.740000,9157,1218
26.0,14,27,2023-09-03T13:44:23.021000,9157,1218
24.5,15,23,2023-09-03T13:45:38.552000,9157,1218
25.1,19,55,2023-09-03T13:51:17.736000,9157,1218
24.2,19,63,2023-09-03T13:51:20.751000,9157,1218
24.2,20,1,2023-09-03T13:52:38.344000,9157,1218
23.9,20,16,2023-09-03T13:52:44.031000,9157,1218
25.6,20,18,2023-09-03T13:53:16.531000,9157,1218
23.8,21,11,2023-09-03T13:54:11.031000,9157,1218
24.7,21,14,2023-09-03T13:54:28.858000,9157,1218
23.7,22,4,2023-09-03T13:55:50.951000,9157,1218
24.1,23,81,2023-09-03T13:57:18.185000,9157,1218
24.2,24,31,2023-09-03T13:59:09.918000,9157,1218
24.6,25,77,2023-09-03T14:00:31.198000,9157,1218
24.2,27,44,2023-09-03T14:03:10.712000,9157,1218
24.6,31,10,2023-09-03T14:09:34.036000,9157,1218
24.2,33,40,2023-09-03T14:12:20.987000,9157,1218
25.9,33,24,2023-09-03T14:12:25.190000,9157,1218
24.7,33,20,2023-09-03T14:12:41.034000,9157,1218
24.3,39,27,2023-09-03T14:21:17.278000,9157,1218
31.7,41,81,2023-09-03T14:23:53.651000,9157,1218
24.5,5,63,2023-09-15T09:38:23.038000,9158,1219
43.5,6,4,2023-09-15T09:41:04.145000,9158,1219
33.9,6,44,2023-09-15T09:42:55.549000,9158,1219
740.9,3,18,2023-09-15T09:46:13.639000,9158,1219
415.4,7,14,2023-09-15T09:48:48.824000,9158,1219
448.1,9,10,2023-09-15T09:55:16.927000,9158,1219
585.3,10,77,2023-09-15T09:57:05.331000,9158,1219
732.3,8,20,2023-09-15T09:58:16.892000,9158,1219
59.7,9,18,2023-09-15T09:58:21.455000,9158,1219
528.7,10,81,2023-09-15T09:58:33.970000,9158,1219
733.7,10,24,2023-09-15T09:59:17.751000,9158,1219
406.8,12,22,2023-09-15T09:59:52.109000,9158,1219
656.4,10,55,2023-09-15T10:00:16.515000,9158,1219
895.2,8,27,2023-09-15T10:00:29.187000,9158,1219
439.0,12,16,2023-09-15T10:00:57.983000,9158,1219
409.0,13,40,2023-09-15T10:01:01.749000,9158,1219
473.3,11,2,2023-09-15T10:01:04.264000,9158,1219
58.1,13,14,2023-09-15T10:01:05.342000,9158,1219
599.2,11,11,2023-09-15T10:01:09.202000,9158,1219
796.4,9,1,2023-09-15T10:01:30.389000,9158,1219
646.0,11,4,2023-09-15T10:01:34.217000,9158,1219
33.8,12,10,2023-09-15T10:01:48.326000,9158,1219
393.0,13,63,2023-09-15T10:02:23.107000,9158,1219
672.0,10,44,2023-09-15T10:02:34.575000,9158,1219
30.8,13,81,2023-09-15T10:05:01.229000,9158,1219
32.6,13,2,2023-09-15T10:05:58.494000,9158,1219
664.1,13,31,2023-09-15T10:06:32.352000,9158,1219
32.4,14,55,2023-09-15T10:09:59.146000,9158,1219
33.4,16,63,2023-09-15T10:10:20.489000,9158,1219
33.5,13,44,2023-09-15T10:10:48.239000,9158,1219
1320.8,9,23,2023-09-15T10:11:37.675000,9158,1219
282.1,14,18,2023-09-15T10:13:01.783000,9158,1219
35.6,17,16,2023-09-15T10:13:08.705000,9158,1219
283.6,17,14,2023-09-15T10:13:10.423000,9158,1219
320.2,14,20,2023-09-15T10:16:22.670000,9158,1219
405.4,17,77,2023-09-15T10:17:15.794000,9158,1219
32.5,12,23,2023-09-15T10:18:14.356000,9158,1219
388.0,14,1,2023-09-15T10:18:39.621000,9158,1219
469.2,16,4,2023-09-15T10:19:14.745000,9158,1219
464.0,16,2,2023-09-15T10:19:39.026000,9158,1219
322.7,15,27,2023-09-15T10:19:44.495000,9158,1219
324.7,18,24,2023-09-15T10:20:00.198000,9158,1219
496.0,18,22,2023-09-15T10:20:53.915000,9158,1219
306.5,20,40,2023-09-15T10:20:59.040000,9158,1219
242.5,18,55,2023-09-15T10:22:06.398000,9158,1219
370.3,19,63,2023-09-15T10:22:38.335000,9158,1219
712.5,16,81,2023-09-15T10:22:54.179000,9158,1219
402.1,16,44,2023-09-15T10:23:44.928000,9158,1219
529.4,19,10,2023-09-15T10:24:47.161000,9158,1219
347.5,19,31,2023-09-15T10:24:59.130000,9158,1219
56.7,15,23,2023-09-15T10:25:02.473000,9158,1219
199.4,21,16,2023-09-15T10:25:08.239000,9158,1219
439.7,19,11,2023-09-15T10:26:23.519000,9158,1219
35.2,4,44,2023-09-15T13:09:06.987000,9159,1219
32.3,6,2,2023-09-15T13:10:15.392000,9159,1219
26.4,6,27,2023-09-15T13:10:28.517000,9159,1219
24.6,7,16,2023-09-15T13:14:41.465000,9159,1219
425.4,9,2,2023-09-15T13:23:18.284000,9159,1219
444.2,8,55,2023-09-15T13:23:27.503000,9159,1219
198.5,10,16,2023-09-15T13:23:51.299000,9159,1219
541.7,8,14,2023-09-15T13:23:56.565000,9159,1219
615.7,8,77,2023-09-15T13:23:58.737000,9159,1219
778.9,6,4,2023-09-15T13:24:05.487000,9159,1219
612.2,8,18,2023-09-15T13:24:10.424000,9159,1219
467.6,9,40,2023-09-15T13:24:23.314000,9159,1219
567.7,7,44,2023-09-15T13:24:39.017000,9159,1219
321.6,10,22,2023-09-15T13:24:43.048000,9159,1219
501.9,8,20,2023-09-15T13:25:05.173000,9159,1219
342.3,10,10,2023-09-15T13:25:32.173000,9159,1219
697.6,8,31,2023-09-15T13:26:44.218000,9159,1219
641.4,9,63,2023-09-15T13:27:39.561000,9159,1219
685.0,8,81,2023-09-15T13:27:42.873000,9159,1219
662.1,8,1,2023-09-15T13:27:50.342000,9159,1219
606.5,10,24,2023-09-15T13:28:28.185000,9159,1219
25.7,11,55,2023-09-15T13:30:14.464000,9159,1219
1069.8,7,27,2023-09-15T13:30:22.761000,9159,1219
26.9,13,16,2023-09-15T13:30:42.245000,9159,1219
671.7,10,11,2023-09-15T13:31:08.260000,9159,1219
36.4,14,22,2023-09-15T13:33:56.273000,9159,1219
26.2,13,24,2023-09-15T13:34:55.272000,9159,1219
34.4,13,11,2023-09-15T13:38:27.378000,9159,1219
346.4,15,2,2023-09-15T13:40:50.797000,9159,1219
286.0,14,55,2023-09-15T13:41:41.296000,9159,1219
404.2,14,14,2023-09-15T13:42:55.029000,9159,1219
372.9,15,40,2023-09-15T13:43:14.294000,9159,1219
371.4,12,44,2023-09-15T13:43:17.560000,9159,1219
30.5,16,2,2023-09-15T13:43:18.341000,9159,1219
433.8,12,4,2023-09-15T13:43:35.435000,9159,1219
395.8,16,16,2023-09-15T13:43:41.091000,9159,1219
341.5,14,20,2023-09-15T13:44:13.450000,9159,1219
483.8,14,77,2023-09-15T13:44:18.434000,9159,1219
332.6,14,31,2023-09-15T13:44:42.980000,9159,1219
325.4,17,22,2023-09-15T13:45:14.511000,9159,1219
351.2,15,63,2023-09-15T13:45:27.948000,9159,1219
38.0,15,14,2023-09-15T13:45:32.370000,9159,1219
426.2,13,1,2023-09-15T13:45:46.011000,9159,1219
359.8,14,81,2023-09-15T13:46:01.510000,9159,1219
378.0,15,18,2023-09-15T13:46:17.182000,9159,1219
41.6,15,77,2023-09-15T13:46:53.369000,9159,1219
301.5,13,27,2023-09-15T13:47:09.915000,9159,1219
401.8,16,24,2023-09-15T13:47:24.478000,9159,1219
29.7,15,81,2023-09-15T13:48:19.805000,9159,1219
649.8,16,10,2023-09-15T13:48:56.179000,9159,1219
31.4,17,24,2023-09-15T13:49:50.053000,9159,1219
393.3,16,11,2023-09-15T13:50:58.989000,9159,1219
31.2,19,4,2023-09-15T13:55:46.922000,9159,1219
25.6,4,24,2023-09-16T09:36:24.784000,9160,1219
33.0,4,11,2023-09-16T09:39:36.173000,9160,1219
24.3,4,1,2023-09-16T09:40:35.297000,9160,1219
25.7,6,55,2023-09-16T09:44:11.091000,9160,1219
34.1,4,44,2023-09-16T09:45:12.731000,9160,1219
25.5,4,27,2023-09-16T09:45:34.403000,9160,1219
312.9,7,77,2023-09-16T09:47:07.246000,9160,1219
339.0,7,24,2023-09-16T09:47:55.323000,9160,1219
411.3,7,1,2023-09-16T09:52:51.554000,9160,1219
32.5,10,16,2023-09-16T09:53:33.929000,9160,1219
526.1,7,11,2023-09-16T09:54:12.803000,9160,1219
31.5,8,27,2023-09-16T09:54:21.288000,9160,1219
338.8,6,4,2023-09-16T09:54:44.084000,9160,1219
497.1,8,18,2023-09-16T09:54:53.459000,9160,1219
245.0,7,44,2023-09-16T09:55:49.099000,9160,1219
33.9,7,23,2023-09-16T09:57:37.379000,9160,1219
35.6,8,20,2023-09-16T09:58:26.488000,9160,1219
26.5,8,40,2023-09-16T09:59:50.956000,9160,1219
552.1,6,81,2023-09-16T10:00:06.175000,9160,1219
531.4,10,55,2023-09-16T10:01:10.689000,9160,1219
278.4,12,16,2023-09-16T10:01:52.392000,9160,1219
25.6,10,22,2023-09-16T10:05:26.671000,9160,1219
604.9,10,63,2023-09-16T10:07:49.279000,9160,1219
24.4,11,22,2023-09-16T10:07:53.622000,9160,1219
552.6,8,23,2023-09-16T10:08:37.872000,9160,1219
714.4,10,31,2023-09-16T10:08:56.637000,9160,1219
526.2,7,2,2023-09-16T10:09:04.434000,9160,1219
642.1,9,14,2023-09-16T10:09:06.497000,9160,1219
505.0,9,4,2023-09-16T10:09:15.872000,9160,1219
492.9,10,44,2023-09-16T10:09:59.965000,9160,1219
305.6,14,18,2023-09-16T10:11:36.495000,9160,1219
261.8,10,81,2023-09-16T10:11:49.682000,9160,1219
599.8,9,40,2023-09-16T10:11:55.370000,9160,1219
922.3,11,10,2023-09-16T10:12:28.729000,9160,1219
695.8,13,1,2023-09-16T10:14:51.852000,9160,1219
33.7,11,23,2023-09-16T10:15:13.680000,9160,1219
383.6,15,55,2023-09-16T10:16:10.383000,9160,1219
361.7,17,16,2023-09-16T10:16:21.257000,9160,1219
594.1,13,11,2023-09-16T10:16:54.804000,9160,1219
584.8,19,77,2023-09-16T10:17:07.241000,9160,1219
37.6,13,44,2023-09-16T10:17:42.741000,9160,1219
32.0,17,18,2023-09-16T10:18:02.944000,9160,1219
264.6,13,63,2023-09-16T10:18:12.428000,9160,1219
48.9,13,81,2023-09-16T10:18:27.444000,9160,1219
1087.4,9,20,2023-09-16T10:18:37.225000,9160,1219
1150.6,11,27,2023-09-16T10:18:57.115000,9160,1219
564.5,12,22,2023-09-16T10:19:02.240000,9160,1219
748.1,18,24,2023-09-16T10:19:43.662000,9160,1219
284.4,12,14,2023-09-16T10:19:48.802000,9160,1219
24.3,16,1,2023-09-16T10:21:29.926000,9160,1219
36.6,13,2,2023-09-16T10:21:50.660000,9160,1219
26.5,18,55,2023-09-16T10:22:41.331000,9160,1219
36.8,16,11,2023-09-16T10:24:06.940000,9160,1219
27.0,21,16,2023-09-16T10:25:34.082000,9160,1219
148.7,17,1,2023-09-16T10:26:12.017000,9160,1219
25.9,21,24,2023-09-16T10:26:17.204000,9160,1219
351.5,16,31,2023-09-16T10:27:00.110000,9160,1219
512.1,13,23,2023-09-16T10:28:06.281000,9160,1219
224.7,17,10,2023-09-16T10:28:11.468000,9160,1219
318.1,16,44,2023-09-16T10:28:52.421000,9160,1219
26.7,18,63,2023-09-16T10:28:59.843000,9160,1219
196.2,21,18,2023-09-16T10:29:01.312000,9160,1219
468.2,15,4,2023-09-16T10:29:17.171000,9160,1219
326.3,16,81,2023-09-16T10:29:30.593000,9160,1219
361.1,14,2,2023-09-16T10:29:38.280000,9160,1219
25.5,17,31,2023-09-16T10:29:43.186000,9160,1219
42.1,4,2,2023-09-16T13:05:57.288000,9161,1219
75.4,4,40,2023-09-16T13:07:05.505000,9161,1219
141.3,7,2,2023-09-16T13:13:59.873000,9161,1219
114.1,7,77,2023-09-16T13:14:01.529000,9161,1219
140.0,4,23,2023-09-16T13:14:03.592000,9161,1219
112.2,7,24,2023-09-16T13:14:06.904000,9161,1219
141.2,4,22,2023-09-16T13:14:11.404000,9161,1219
134.0,7,20,2023-09-16T13:14:13.779000,9161,1219
149.7,7,27,2023-09-16T13:14:16.841000,9161,1219
189.7,6,11,2023-09-16T13:14:21.060000,9161,1219
166.5,4,31,2023-09-16T13:14:22.716000,9161,1219
117.8,4,10,2023-09-16T13:14:26.466000,9161,1219
99.5,7,40,2023-09-16T13:14:29.872000,9161,1219
130.2,7,1,2023-09-16T13:14:54.372000,9161,1219
328.1,4,63,2023-09-16T13:15:01.622000,9161,1219
335.4,4,44,2023-09-16T13:15:10.043000,9161,1219
117.6,7,55,2023-09-16T13:15:12.137000,9161,1219
154.6,7,4,2023-09-16T13:15:18.043000,9161,1219
118.1,7,16,2023-09-16T13:15:21.481000,9161,1219
167.0,5,14,2023-09-16T13:15:24.309000,9161,1219
127.4,7,81,2023-09-16T13:15:27.637000,9161,1219
152.7,7,18,2023-09-16T13:15:31.949000,9161,1219
1911.2,9,11,2023-09-16T13:53:03.519000,9161,1219
2002.4,9,1,2023-09-16T13:53:06.316000,9161,1219
1951.7,10,20,2023-09-16T13:53:07.847000,9161,1219
1952.4,10,27,2023-09-16T13:53:14.800000,9161,1219
1906.8,10,4,2023-09-16T13:53:23.331000,9161,1219
2049.0,9,55,2023-09-16T13:53:24.862000,9161,1219
1882.8,10,16,2023-09-16T13:53:28.878000,9161,1219
2043.0,7,14,2023-09-16T13:53:41.190000,9161,1219
1965.3,10,40,2023-09-16T13:54:12.487000,9161,1219
2025.9,7,22,2023-09-16T13:54:18.783000,9161,1219
2006.9,7,31,2023-09-16T13:54:22.299000,9161,1219
1977.1,7,10,2023-09-16T13:54:31.877000,9161,1219
2067.3,7,23,2023-09-16T13:54:34.939000,9161,1219
2142.1,7,63,2023-09-16T13:57:13.718000,9161,1219
2264.8,6,44,2023-09-16T13:57:18.546000,9161,1219
307.9,13,20,2023-09-16T14:03:50.351000,9161,1219
229.4,10,31,2023-09-16T14:03:52.867000,9161,1219
308.3,9,22,2023-09-16T14:03:54.976000,9161,1219
307.5,13,27,2023-09-16T14:03:59.554000,9161,1219
223.2,10,10,2023-09-16T14:04:03.601000,9161,1219
245.4,13,40,2023-09-16T14:04:06.835000,9161,1219
338.4,12,1,2023-09-16T14:04:11.445000,9161,1219
277.9,10,14,2023-09-16T14:04:16.367000,9161,1219
304.9,12,55,2023-09-16T14:04:19.726000,9161,1219
337.6,12,11,2023-09-16T14:04:28.507000,9161,1219
315.9,13,16,2023-09-16T14:04:33.491000,9161,1219
336.6,13,4,2023-09-16T14:04:40.975000,9161,1219
145.7,10,63,2023-09-16T14:05:09.975000,9161,1219
145.0,9,44,2023-09-16T14:05:16.037000,9161,1219
312.3,10,23,2023-09-16T14:05:21.928000,9161,1219
389.0,16,20,2023-09-16T14:16:02.432000,9161,1219
383.5,16,27,2023-09-16T14:16:07.854000,9161,1219
456.1,12,14,2023-09-16T14:16:11.963000,9161,1219
342.2,15,55,2023-09-16T14:16:14.151000,9161,1219
412.2,15,4,2023-09-16T14:16:20.869000,9161,1219
338.9,16,16,2023-09-16T14:16:24.182000,9161,1219
368.1,16,40,2023-09-16T14:16:27.291000,9161,1219
435.1,13,31,2023-09-16T14:16:58.712000,9161,1219
468.5,12,63,2023-09-16T14:17:21.056000,9161,1219
472.2,11,44,2023-09-16T14:17:27.806000,9161,1219
141.7,19,20,2023-09-16T14:23:49.783000,9161,1219
135.6,19,27,2023-09-16T14:23:53.830000,9161,1219
128.0,15,14,2023-09-16T14:23:58.424000,9161,1219
113.3,18,55,2023-09-16T14:24:00.908000,9161,1219
110.8,19,16,2023-09-16T14:24:03.205000,9161,1219
129.2,18,4,2023-09-16T14:24:11.517000,9161,1219
119.1,19,40,2023-09-16T14:24:33.329000,9161,1219
114.4,16,31,2023-09-16T14:24:37.736000,9161,1219
138.4,15,63,2023-09-16T14:25:12.313000,9161,1219
147.9,14,44,2023-09-16T14:25:24.797000,9161,1219
30.0,2,24,2023-09-17T12:07:52.155000,9165,1219
63.5,19,2,2023-09-17T12:37:46.963000,9165,1219
29.4,20,55,2023-09-17T12:37:49.400000,9165,1219
29.9,20,63,2023-09-17T12:37:59.947000,9165,1219
29.4,20,4,2023-09-17T12:38:01.291000,9165,1219
32.8,20,16,2023-09-17T12:38:02.009000,9165,1219
32.6,20,44,2023-09-17T12:38:06.900000,9165,1219
30.6,20,14,2023-09-17T12:38:11.166000,9165,1219
29.7,20,31,2023-09-17T12:38:13.447000,9165,1219
31.4,20,20,2023-09-17T12:38:22.400000,9165,1219
31.8,20,10,2023-09-17T12:38:26.353000,9165,1219
29.3,20,81,2023-09-17T12:38:27.994000,9165,1219
32.3,20,40,2023-09-17T12:38:28.665000,9165,1219
35.4,20,27,2023-09-17T12:38:29.447000,9165,1219
30.1,20,23,2023-09-17T12:38:30.056000,9165,1219
30.6,20,24,2023-09-17T12:39:01.571000,9165,1219
28.9,39,11,2023-09-17T13:12:23.111000,9165,1219
29.6,40,1,2023-09-17T13:13:51.688000,9165,1219
30.4,40,77,2023-09-17T13:14:18.391000,9165,1219
29.7,43,23,2023-09-17T13:19:21.934000,9165,1219
33.0,43,20,2023-09-17T13:19:37.637000,9165,1219
31.0,43,2,2023-09-17T13:19:49.215000,9165,1219
30.0,44,63,2023-09-17T13:20:52.511000,9165,1219
33.5,44,44,2023-09-17T13:20:58.339000,9165,1219
52.7,44,14,2023-09-17T13:21:52.432000,9165,1219
